phi_i theta_i phi_o theta_o brdf
41.4 -180.0 51.0 0.0 0.07189
41.4 -180.0 52.0 0.0 0.07476
41.4 -180.0 53.0 0.0 0.07648
41.4 -180.0 54.0 0.0 0.07953
41.4 -180.0 55.0 0.0 0.07861
41.4 -180.0 56.0 0.0 0.08273
41.4 -180.0 57.0 0.0 0.08208
41.4 -180.0 58.0 0.0 0.08139
41.4 -180.0 59.0 0.0 0.08542
41.4 -180.0 60.0 0.0 0.0869
41.4 -180.0 61.0 0.0 0.0888
41.4 -180.0 62.0 0.0 0.0865
41.4 -180.0 63.0 0.0 0.0882
41.4 -180.0 64.0 0.0 0.08949
41.4 -180.0 65.0 0.0 0.08921
41.4 -180.0 66.0 0.0 0.09374
41.4 -180.0 67.0 0.0 0.09454
41.4 -180.0 68.0 0.0 0.09622
41.4 -180.0 69.0 0.0 0.09635
41.4 -180.0 70.0 0.0 0.09992
41.4 -180.0 71.0 0.0 0.09896
41.4 -180.0 72.0 0.0 0.1021
41.4 -180.0 73.0 0.0 0.09972
41.4 -180.0 74.0 0.0 0.09543
41.4 -180.0 75.0 0.0 0.09858
41.4 -180.0 76.0 0.0 0.09679
41.4 -180.0 77.0 0.0 0.09719
41.4 -180.0 78.0 0.0 0.09886
41.4 -180.0 79.0 0.0 0.09966
41.4 -180.0 80.0 0.0 0.1001
41.4 -180.0 81.0 0.0 0.09857
41.4 -180.0 82.0 0.0 0.09701
41.4 -180.0 83.0 0.0 0.09356
41.4 -180.0 84.0 0.0 0.08963
41.4 -180.0 85.0 0.0 0.0812
41.4 -180.0 86.0 0.0 0.09326
41.4 -180.0 87.0 0.0 0.09235
60.0 -180.0 -88.0 0.0 0.0032
60.0 -180.0 -87.0 0.0 0.004072
60.0 -180.0 -86.0 0.0 0.004808
60.0 -180.0 -85.0 0.0 0.005284
60.0 -180.0 -84.0 0.0 0.005758
60.0 -180.0 -83.0 0.0 0.006249
60.0 -180.0 -82.0 0.0 0.006335
60.0 -180.0 -81.0 0.0 0.00623
60.0 -180.0 -80.0 0.0 0.006362
60.0 -180.0 -79.0 0.0 0.00652
60.0 -180.0 -78.0 0.0 0.006603
60.0 -180.0 -77.0 0.0 0.006522
60.0 -180.0 -76.0 0.0 0.006798
60.0 -180.0 -75.0 0.0 0.008473
60.0 -180.0 -74.0 0.0 0.00689
60.0 -180.0 -73.0 0.0 0.006898
60.0 -180.0 -72.0 0.0 0.00682
60.0 -180.0 -71.0 0.0 0.007026
60.0 -180.0 -70.0 0.0 0.007248
60.0 -180.0 -69.0 0.0 0.007234
60.0 -180.0 -68.0 0.0 0.006921
60.0 -180.0 -53.0 0.0 0.005759
60.0 -180.0 -52.0 0.0 0.007097
60.0 -180.0 -51.0 0.0 0.007019
60.0 -180.0 -50.0 0.0 0.006902
60.0 -180.0 -49.0 0.0 0.006853
60.0 -180.0 -48.0 0.0 0.006758
60.0 -180.0 -47.0 0.0 0.006718
60.0 -180.0 -46.0 0.0 0.006709
60.0 -180.0 -45.0 0.0 0.00664
60.0 -180.0 -44.0 0.0 0.006555
60.0 -180.0 -43.0 0.0 0.006537
60.0 -180.0 -42.0 0.0 0.006556
60.0 -180.0 -41.0 0.0 0.0066
60.0 -180.0 -40.0 0.0 0.006502
60.0 -180.0 -39.0 0.0 0.006456
60.0 -180.0 -38.0 0.0 0.006457
60.0 -180.0 -37.0 0.0 0.006426
60.0 -180.0 -36.0 0.0 0.006387
60.0 -180.0 -35.0 0.0 0.006382
60.0 -180.0 -34.0 0.0 0.006293
60.0 -180.0 -33.0 0.0 0.006497
60.0 -180.0 -32.0 0.0 0.006586
60.0 -180.0 -31.0 0.0 0.006663
60.0 -180.0 -30.0 0.0 0.006727
60.0 -180.0 -29.0 0.0 0.006856
60.0 -180.0 -28.0 0.0 0.006909
60.0 -180.0 -27.0 0.0 0.006951
60.0 -180.0 -26.0 0.0 0.007009
60.0 -180.0 -25.0 0.0 0.007095
60.0 -180.0 -24.0 0.0 0.007204
60.0 -180.0 -23.0 0.0 0.007416
60.0 -180.0 -22.0 0.0 0.007559
60.0 -180.0 -21.0 0.0 0.007683
60.0 -180.0 -20.0 0.0 0.00771
60.0 -180.0 -19.0 0.0 0.007924
60.0 -180.0 -18.0 0.0 0.00809
60.0 -180.0 -17.0 0.0 0.008156
60.0 -180.0 -16.0 0.0 0.00824
60.0 -180.0 -15.0 0.0 0.008531
60.0 -180.0 -14.0 0.0 0.008803
60.0 -180.0 -13.0 0.0 0.008932
60.0 -180.0 -12.0 0.0 0.009045
60.0 -180.0 -11.0 0.0 0.009209
60.0 -180.0 -10.0 0.0 0.009503
60.0 -180.0 -9.0 0.0 0.009658
60.0 -180.0 -8.0 0.0 0.009971
60.0 -180.0 -7.0 0.0 0.01037
60.0 -180.0 -6.0 0.0 0.01066
60.0 -180.0 -5.0 0.0 0.01085
60.0 -180.0 -4.0 0.0 0.01129
60.0 -180.0 -3.0 0.0 0.01171
60.0 -180.0 -2.0 0.0 0.01203
60.0 -180.0 -1.0 0.0 0.01224
60.0 -180.0 0.0 0.0 0.0126
60.0 -180.0 1.0 0.0 0.01296
60.0 -180.0 2.0 0.0 0.01347
60.0 -180.0 3.0 0.0 0.01389
60.0 -180.0 4.0 0.0 0.01443
60.0 -180.0 5.0 0.0 0.01482
60.0 -180.0 6.0 0.0 0.01541
60.0 -180.0 7.0 0.0 0.01589
60.0 -180.0 8.0 0.0 0.01638
60.0 -180.0 9.0 0.0 0.01738
60.0 -180.0 10.0 0.0 0.01795
60.0 -180.0 11.0 0.0 0.01832
60.0 -180.0 12.0 0.0 0.01912
60.0 -180.0 13.0 0.0 0.02009
60.0 -180.0 14.0 0.0 0.02028
60.0 -180.0 15.0 0.0 0.02193
60.0 -180.0 16.0 0.0 0.02278
60.0 -180.0 17.0 0.0 0.02359
60.0 -180.0 18.0 0.0 0.02439
60.0 -180.0 19.0 0.0 0.02539
60.0 -180.0 20.0 0.0 0.02671
60.0 -180.0 21.0 0.0 0.02798
60.0 -180.0 22.0 0.0 0.03
60.0 -180.0 23.0 0.0 0.03068
60.0 -180.0 24.0 0.0 0.03286
60.0 -180.0 25.0 0.0 0.03425
60.0 -180.0 26.0 0.0 0.03491
60.0 -180.0 27.0 0.0 0.03764
60.0 -180.0 28.0 0.0 0.04068
60.0 -180.0 29.0 0.0 0.04255
60.0 -180.0 30.0 0.0 0.04459
60.0 -180.0 31.0 0.0 0.04645
60.0 -180.0 32.0 0.0 0.04836
60.0 -180.0 33.0 0.0 0.05092
60.0 -180.0 34.0 0.0 0.0547
60.0 -180.0 35.0 0.0 0.05882
60.0 -180.0 36.0 0.0 0.06292
60.0 -180.0 37.0 0.0 0.0655
60.0 -180.0 38.0 0.0 0.06979
60.0 -180.0 39.0 0.0 0.07364
60.0 -180.0 40.0 0.0 0.07666
60.0 -180.0 41.0 0.0 0.08268
60.0 -180.0 42.0 0.0 0.08882
60.0 -180.0 43.0 0.0 0.09311
60.0 -180.0 44.0 0.0 0.09886
60.0 -180.0 45.0 0.0 0.104
60.0 -180.0 46.0 0.0 0.1096
60.0 -180.0 47.0 0.0 0.1184
60.0 -180.0 48.0 0.0 0.1232
60.0 -180.0 49.0 0.0 0.1344
60.0 -180.0 50.0 0.0 0.1416
60.0 -180.0 51.0 0.0 0.1532
60.0 -180.0 52.0 0.0 0.1667
60.0 -180.0 53.0 0.0 0.1707
60.0 -180.0 54.0 0.0 0.1851
60.0 -180.0 55.0 0.0 0.1992
60.0 -180.0 56.0 0.0 0.2083
60.0 -180.0 57.0 0.0 0.2268
60.0 -180.0 58.0 0.0 0.2416
60.0 -180.0 59.0 0.0 0.2565
60.0 -180.0 60.0 0.0 0.2738
60.0 -180.0 61.0 0.0 0.2959
60.0 -180.0 62.0 0.0 0.3166
60.0 -180.0 63.0 0.0 0.3324
60.0 -180.0 64.0 0.0 0.3561
