satellite_name,norad_cat_id,observation_time_utc,observation_time_uncertainty_sec,apparent_magnitude,apparent_magnitude_uncertainty,observer_latitude_deg,observer_longitude_deg,observer_altitude_m,limiting_magnitude,instrument,observing_mode,observing_filter,observer_orcid,satellite_right_ascension_deg,satellite_declination_deg,sigma_2_ra,sigma_ra_sigma_dec,sigma_2_dec,range_to_satellite_km,range_to_satellite_uncertainty_km,range_rate_of_satellite_km_per_sec,range_rate_of_satellite_uncertainty_km_per_sec,comments,data_archive_link,mpc_code,sat_ra_deg_satchecker,sat_dec_deg_satchecker,range_to_sat_km_satchecker,range_rate_sat_km_s_satchecker,ddec_deg_s_satchecker,dra_cosdec_deg_s_satchecker,phase_angle_deg_satchecker,alt_deg_satchecker,az_deg_satchecker,illuminated,international_designator,generation,optimal_theta_x,optimal_theta_y,optimal_theta_z,optimization_error,calculated_magnitude,magnitude_difference
STARLINK-30161,57476,2023-09-02T00:53:16.000Z,0.3,5.65,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,358.7142061,30.287881,642.778515,-3.3077784,0.1316938,0.5602472,42.2277101,58.2155826,257.8182676,True,2023-107V,v2 mini,3.141592653589793,0.0,-0.7307121352440049,0.06137814986471918,5.897746139959272,0.24774613995927197
STARLINK-30161,57476,2023-09-02T00:53:22.000Z,0.3,5.56,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,2.7523699,31.0366989,624.00082,-2.9460268,0.1170809,0.5973284,44.598823,61.4722267,255.0923168,True,2023-107V,v2 mini,3.141592653589793,0.0,-0.6158356047336618,0.030947842482622986,5.735919988866026,0.17591998886602678
STARLINK-30161,57476,2023-09-02T00:53:26.000Z,0.3,5.47,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,5.6041762,31.4809605,612.730091,-2.6869676,0.104631,0.6213406,46.3219499,63.7040231,252.8230744,True,2023-107V,v2 mini,3.141592653589793,0.0,-0.5052192220134156,0.03496853292934069,5.656998751143799,0.1869987511437996
STARLINK-30161,57476,2023-09-02T00:53:31.000Z,0.3,5.4,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,9.3415577,31.958868,600.144953,-2.34347,0.0858929,0.6497632,48.6309088,66.5338558,249.280955,True,2023-107V,v2 mini,3.141592653589793,0.0,-0.36058120933546545,0.05736131739700148,5.639502228375858,0.23950222837585766
STARLINK-30161,57476,2023-09-02T00:53:35.000Z,0.3,5.37,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,12.4604715,32.2682442,591.346401,-2.0536582,0.0683846,0.6706128,50.5961078,68.7994843,245.6809552,True,2023-107V,v2 mini,3.141592653589793,0.0,-0.2296707046767251,0.08748602590598989,5.6657803676818155,0.29578036768181537
STARLINK-30186,57470,2023-09-02T01:26:59.000Z,0.3,6.75,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,43.6769919,20.5410339,598.432848,0.5633076,-0.1420516,0.678186,68.2792491,66.9869814,180.2680834,True,2023-107P,v2 mini,1.323084625302653,0.0,1.323084625302653,0.9378596651633302,5.781568450966549,0.9684315490334514
STARLINK-30186,57470,2023-09-02T01:27:04.000Z,0.3,6.8,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,47.260545,19.7946492,602.241339,0.9588307,-0.1561063,0.6665217,71.2691916,66.0601665,171.9800209,True,2023-107P,v2 mini,1.2999343745098983,0.0,1.2999343745098983,0.9201733095089395,5.840743355765028,0.9592566442349719
STARLINK-30186,57470,2023-09-02T01:27:08.000Z,0.3,6.84,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,50.0635966,19.1504765,606.698728,1.2686953,-0.1656876,0.6543388,73.6393745,65.031288,165.9338583,True,2023-107P,v2 mini,1.282125329277981,0.0,1.282125329277981,0.8699094406446757,5.907310640864454,0.9326893591355461
STARLINK-30186,57470,2023-09-02T01:27:14.000Z,0.3,6.87,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,54.1389366,18.1202182,615.670615,1.7186017,-0.1770949,0.6320131,77.1339089,63.1127485,157.9649287,True,2023-107P,v2 mini,1.2567259688934622,0.0,1.2567259688934622,0.7209733303286164,6.0208985158836335,0.8491014841163667
STARLINK-30186,57470,2023-09-02T01:27:17.000Z,0.3,6.9799999999999995,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,56.1112024,17.5821315,621.153273,1.935538,-0.1814474,0.6193312,78.8453929,62.0251302,154.472984,True,2023-107P,v2 mini,0.0,0.0,0.0,0.7807696532730138,6.096388290439169,0.8836117095608307
STARLINK-30186,57470,2023-09-02T01:27:29.000Z,0.3,7.2299999999999995,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,63.5117601,15.3379645,649.311399,2.7395709,-0.1903981,0.5618399,85.3805959,57.1899748,143.3632762,True,2023-107P,v2 mini,0.0,0.0,0.0,0.6325136102511635,6.4346927573250925,0.795307242674907
STARLINK-30186,57470,2023-09-02T01:27:34.000Z,0.3,7.29,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,66.3519234,14.3845962,663.772918,3.0416951,-0.1906244,0.5361058,87.9333691,55.0739691,139.8373885,True,2023-107P,v2 mini,0.0,0.0,0.0,0.4924501928792191,6.588252044620564,0.7017479553794361
STARLINK-30186,57470,2023-09-02T01:27:37.000Z,0.3,7.4,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,67.9861229,13.8135608,673.157378,3.2133163,-0.1899457,0.5205138,89.4125498,53.8024162,137.9669077,True,2023-107P,v2 mini,0.0,0.0,0.0,0.5071099540308213,6.687883468784202,0.7121165312157984
STARLINK-30171,57469,2023-09-02T01:29:20.000Z,0.3,6.72,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,43.5496754,19.6283307,601.839732,0.5268848,-0.1417361,0.6745975,67.8806127,66.0645696,181.9263037,True,2023-107N,v2 mini,1.316391837045481,0.0,1.316391837045481,0.8049168963242594,5.822828390816863,0.897171609183137
STARLINK-30171,57469,2023-09-02T01:29:25.000Z,0.3,6.74,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,47.0955455,18.885285,605.461908,0.9208004,-0.1551038,0.6635855,70.8636387,65.2222361,173.9085066,True,2023-107N,v2 mini,1.293628682850637,0.0,1.293628682850637,0.7386728974292162,5.880539182144284,0.8594608178557159
STARLINK-30171,57469,2023-09-02T01:29:29.000Z,0.3,6.83,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,49.8721109,18.2460995,609.76515,1.2297016,-0.1642095,0.6519576,73.2297007,64.2683609,168.0021601,True,2023-107N,v2 mini,1.2761303939715816,0.0,1.2761303939715816,0.7814322662702821,5.946013424157198,0.883986575842802
STARLINK-30171,57469,2023-09-02T01:29:35.000Z,0.3,6.88,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,53.9141464,17.2265382,618.500058,1.678712,-0.1750354,0.63048,76.7205828,62.464091,160.1309458,True,2023-107N,v2 mini,1.2511869484446527,0.0,1.2511869484446527,0.6531864969061868,6.071800459721619,0.8081995402783813
STARLINK-30171,57469,2023-09-02T01:29:38.000Z,0.3,6.93,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,55.8726729,16.6949891,623.862698,1.8954423,-0.1791564,0.6182151,78.431402,61.4313843,156.648468,True,2023-107N,v2 mini,1.2393391425485611,0.0,1.2393391425485611,0.6387897435283015,6.130756768231159,0.7992432317688412
STARLINK-30171,57469,2023-09-02T01:29:46.000Z,0.3,7.25,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,60.8690899,15.2300333,641.249492,2.4436746,-0.1860997,0.5818254,82.8508574,58.3969832,148.7292325,True,2023-107N,v2 mini,0.0,0.0,0.0,0.8263928038849231,6.3409385037936525,0.9090614962063475
STARLINK-30171,57469,2023-09-02T01:29:50.000Z,0.3,7.2299999999999995,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,63.2366506,14.4822842,651.541233,2.700094,-0.1875342,0.5622274,84.9713507,56.7852519,145.4298792,True,2023-107N,v2 mini,0.0,0.0,0.0,0.5978990929286103,6.456760649650698,0.7732393503493018
STARLINK-30171,57469,2023-09-02T01:29:54.000Z,0.3,7.26,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,65.5141553,13.7312494,662.833708,2.9440388,-0.1877714,0.542094,87.0261791,55.1442261,142.5047784,True,2023-107N,v2 mini,0.0,0.0,0.0,0.4555342893458195,6.585067196421881,0.6749328035781188
STARLINK-30159,57440,2023-09-02T17:48:08.000Z,0.3,7.36,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,247.678755,12.6566554,794.852979,-4.6881574,0.1765462,0.3578877,95.1766312,42.4012301,242.4392216,True,2023-105L,v2 mini,0.0,0.0,0.0,0.03218513498593659,7.539402159925506,0.17940215992550534
STARLINK-30159,57440,2023-09-02T17:48:13.000Z,0.3,7.21,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,249.5711348,13.5551848,771.830348,-4.5183023,0.1828202,0.3795738,93.4599677,44.2760534,241.3610099,True,2023-105L,v2 mini,0.0,0.0,0.0,0.021159422010215298,7.3554627856539785,0.14546278565397852
STARLINK-30159,57440,2023-09-02T17:48:16.000Z,0.3,7.14,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,250.7648089,14.1091182,758.438053,-4.4089283,0.1864412,0.3932276,92.3826692,45.444726,240.6465874,True,2023-105L,v2 mini,0.0,0.0,0.0,0.01604828023720021,7.266681807049,0.12668180704900056
STARLINK-30159,57440,2023-09-02T17:48:23.000Z,0.3,6.99,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,253.7320004,15.4420697,728.530953,-4.1302645,0.1942001,0.4268993,89.7252847,48.3002696,238.7427351,True,2023-105L,v2 mini,0.0,0.0,0.0,0.0005100518046095262,7.012584326525481,0.02258432652548059
STARLINK-30159,57440,2023-09-02T17:48:28.000Z,0.3,7.1,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,256.0176013,16.4251495,708.423078,-3.909715,0.1988676,0.4523915,87.7000466,50.4485713,237.1361907,True,2023-105L,v2 mini,0.0,0.0,0.0,0.0669201181155375,6.841310769231617,0.25868923076838257
STARLINK-30159,57440,2023-09-02T17:48:33.000Z,0.3,6.97,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,258.4509107,17.4290859,689.465514,-3.6700418,0.2024914,0.478905,85.5664054,52.6826429,235.2711187,True,2023-105L,v2 mini,0.0,0.0,0.0,0.09131087475734771,6.667823106844107,0.3021768931558926
STARLINK-30159,57440,2023-09-02T17:48:38.000Z,0.3,6.89,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,261.0393024,18.4478897,671.755864,-3.4103655,0.2047504,0.5061961,83.3237157,54.9940509,233.0853216,True,2023-105L,v2 mini,0.0,0.0,0.0,0.15291909425528366,6.498951289152766,0.391048710847234
STARLINK-30159,57440,2023-09-02T17:48:42.000Z,0.3,6.8,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,263.2257869,19.2685246,658.554963,-3.1877994,0.2053396,0.5283658,81.4518423,56.8897021,231.0518536,True,2023-105L,v2 mini,0.0,0.0,0.0,0.20703948750375975,6.344984079944712,0.45501592005528746
STARLINK-30159,57440,2023-09-02T17:48:48.000Z,0.3,6.68,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,266.7035327,20.4975012,640.48979,-2.8289139,0.203755,0.5616609,78.5186959,59.7854302,227.4001223,True,2023-105L,v2 mini,0.0,0.0,0.0,0.2806222694010172,6.15026207479451,0.5297379252054899
STARLINK-30159,57440,2023-09-02T17:48:53.000Z,0.3,6.51,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,269.7850784,21.5075173,627.141192,-2.5070802,0.1997794,0.5888499,75.96628,62.212112,223.6524699,True,2023-105L,v2 mini,0.0,0.0,0.0,0.2559107591538018,6.004123770914464,0.5058762290855361
STARLINK-30159,57440,2023-09-02T17:48:58.000Z,0.3,6.42,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,273.0315907,22.4909057,615.452016,-2.1653268,0.1930536,0.6148472,73.3254852,64.6028855,219.0715305,True,2023-105L,v2 mini,0.0,0.0,0.0,0.3122589536999806,5.861198645581473,0.5588013544185273
STARLINK-30159,57440,2023-09-02T17:49:00.000Z,0.3,6.44,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,274.3751976,22.873618,611.262866,-2.0233357,0.1895377,0.6247509,72.2471824,65.535329,216.9561234,True,2023-105L,v2 mini,0.0,0.0,0.0,0.4002580272263871,5.807340512418895,0.6326594875811056
STARLINK-30200,57306,2023-09-02T17:51:00.000Z,0.3,7.07,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,255.9898756,14.5446549,725.18404,-2.752509,-0.054531,0.5282533,87.4360379,48.5855818,236.0818572,True,2023-096S,v2 mini,0.0,0.0,0.0,0.012942419014322566,6.956235247047592,0.11376475295240862
STARLINK-30200,57306,2023-09-02T17:51:04.000Z,0.3,6.97,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,258.2012957,14.3104094,714.626527,-2.5245141,-0.06265,0.5424213,85.2844304,49.6997873,233.2915282,True,2023-096S,v2 mini,0.0,0.0,0.0,0.010432268704989167,6.8678615219175985,0.10213847808240129
STARLINK-30200,57306,2023-09-02T17:51:09.000Z,0.3,6.82,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,261.041429,13.9709858,702.744858,-2.2256359,-0.0731851,0.558914,82.512829,51.0237618,229.5038416,True,2023-096S,v2 mini,0.0,0.0,0.0,0.0038047264550363806,6.758317535271065,0.06168246472893557
STARLINK-30200,57306,2023-09-02T17:51:14.000Z,0.3,6.62,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,263.9577646,13.5781096,692.39441,-1.912174,-0.0839975,0.5736976,79.6562877,52.2444339,225.3724121,True,2023-096S,v2 mini,0.0,0.0,0.0,0.0009988346131413744,6.6516043448459445,0.03160434484594443
STARLINK-30200,57306,2023-09-02T17:51:19.000Z,0.3,6.36,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,266.9397321,13.1308731,683.645133,-1.5854224,-0.0948909,0.5863955,76.7234627,53.3306864,220.8975787,True,2023-096S,v2 mini,0.0,0.0,0.0,0.03567092223095667,6.548867472665244,0.18886747266524395
STARLINK-30200,57306,2023-09-02T17:51:24.000Z,0.3,6.24,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,269.9749638,12.6294258,676.559445,-1.247083,-0.1056408,0.5966577,73.7249385,54.2504802,216.0964236,True,2023-096S,v2 mini,0.0,0.0,0.0,0.0545469158981782,6.473552811796772,0.23355281179677156
STARLINK-30200,57306,2023-09-02T17:51:28.000Z,0.3,6.21,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,272.4322472,12.1900731,672.124492,-0.9694546,-0.1139752,0.6029087,71.287022,54.8456865,212.0450814,True,2023-096S,v2 mini,-0.007315522248455397,-1.8318702075627615e-05,0.004448066649958937,5.900089438920974e-16,6.2099999757099,2.429009970938978e-08
STARLINK-30177,57305,2023-09-02T17:55:43.000Z,0.3,7.25,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,247.8688008,13.6894105,799.035415,-3.6039506,-0.0354319,0.450938,95.1224049,42.0598868,245.0493806,True,2023-096R,v2 mini,0.0,0.0,0.0,0.09260504379208545,7.55431076844582,0.30431076844581995
STARLINK-30177,57305,2023-09-02T17:55:48.000Z,0.3,7.09,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,250.2363771,13.493246,781.574917,-3.3776755,-0.0431389,0.469535,92.8147733,43.4411878,242.5627978,True,2023-096R,v2 mini,0.0,0.0,0.0,0.09861202126571761,7.404025510533328,0.3140255105333285
STARLINK-30177,57305,2023-09-02T17:55:53.000Z,0.3,6.82,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,252.6969349,13.2571053,765.283785,-3.1361651,-0.0514153,0.4879087,90.4110744,44.8131161,239.8441865,True,2023-096R,v2 mini,0.0,0.0,0.0,0.22831988258337976,7.297828298223724,0.47782829822372364
STARLINK-30177,57305,2023-09-02T17:55:58.000Z,0.3,6.78,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,255.2480797,12.9782616,750.238776,-2.879273,-0.0602091,0.5057934,87.9124022,46.1602681,236.8738277,True,2023-096R,v2 mini,0.0,0.0,0.0,0.15460878869138858,7.173203240947209,0.3932032409472086
STARLINK-30177,57305,2023-09-02T17:56:03.000Z,0.3,6.83,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,257.8859956,12.6543091,736.516435,-2.6070932,-0.0694408,0.5228914,85.3211664,47.4643312,233.6335916,True,2023-096R,v2 mini,0.0,0.0,0.0,0.04194646718877438,7.034808366989179,0.20480836698917937
STARLINK-30177,57305,2023-09-02T17:56:08.000Z,0.3,6.82,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,260.6051959,12.2833214,724.192475,-2.320017,-0.0790005,0.5388797,82.6413826,48.7040388,230.1089605,True,2023-096R,v2 mini,0.0,0.0,0.0,0.011449441685511793,6.927002063931084,0.10700206393108402
STARLINK-30177,57305,2023-09-02T17:56:13.000Z,0.3,6.69,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,263.3985069,11.8639984,713.339803,-2.0187663,-0.0887483,0.5534207,79.8787477,49.8554922,226.2914273,True,2023-096R,v2 mini,0.0,0.0,0.0,0.01697672344858939,6.820294756028742,0.13029475602874196
STARLINK-30177,57305,2023-09-02T17:56:18.000Z,0.3,6.51,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,266.2571309,11.3958009,704.026592,-1.7044132,-0.0985164,0.5661763,77.0406483,50.8928373,222.181337,True,2023-096R,v2 mini,0.0,0.0,0.0,0.042640060646498765,6.716494698833889,0.2064946988338896
STARLINK-30177,57305,2023-09-02T17:56:23.000Z,0.3,6.36,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,269.1705867,10.8790984,696.314974,-1.3784062,-0.1081142,0.5768241,74.1362993,51.7893005,217.7911939,True,2023-096R,v2 mini,0.0,0.0,0.0,0.07856345661921682,6.640291734839287,0.2802917348392864
STARLINK-30177,57305,2023-09-02T17:56:27.000Z,0.3,6.34,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,271.5328493,10.431695,691.335401,-1.1104147,-0.1155325,0.5836291,71.7723936,52.3874224,214.0952516,True,2023-096R,v2 mini,-0.016128827351805083,-0.00010670607159268029,0.016211545413205474,1.8714425351516986e-16,6.339999986319932,1.3680067745269753e-08
STARLINK-30202,57293,2023-09-04T16:58:33.000Z,0.3,7.54,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,243.4852616,14.1930284,714.737569,-2.8990673,-0.0525504,0.5320279,100.9534344,47.4896866,237.2284983,True,2023-096D,v2 mini,0.0,0.0,0.0,0.11663282411758334,7.198484518480372,0.34151548151962796
STARLINK-30202,57293,2023-09-04T16:58:38.000Z,0.3,7.52,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,246.2773229,13.9048262,700.95279,-2.6119904,-0.0628293,0.5511633,98.2300538,48.9194899,233.7848055,True,2023-096D,v2 mini,0.0,0.0,0.0,0.21637922805761256,7.054834192940181,0.4651658070598188
STARLINK-30202,57293,2023-09-04T16:58:43.000Z,0.3,7.45,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,249.1608809,13.5639555,688.645157,-2.3083609,-0.0735925,0.5689845,95.4089142,50.2782278,230.0037865,True,2023-096D,v2 mini,0.0,0.0,0.0,0.2519860018029104,6.948017926811215,0.5019820731887847
